gbif_id,scientific_name,event_date,year,month,latitude,longitude,coordinate_uncertainty_m,county,locality,basis_of_record,dataset_key,individual_count,issue_flags
3892631247,"Alligator mississippiensis (Daudin, 1801)",2022-08-16T09:09,2022.0,8.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3892655638,"Alligator mississippiensis (Daudin, 1801)",2022-08-10T12:00,2022.0,8.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902264939,"Alligator mississippiensis (Daudin, 1801)",2022-08-26T16:06:29,2022.0,8.0,30.379922,-89.616165,23.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902378311,"Alligator mississippiensis (Daudin, 1801)",2022-08-16T16:01:56,2022.0,8.0,30.380219,-89.616693,126.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902408358,"Alligator mississippiensis (Daudin, 1801)",2022-08-17T11:34:05,2022.0,8.0,30.380281,-89.61664,357.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902473550,"Alligator mississippiensis (Daudin, 1801)",2022-08-23T15:08:33,2022.0,8.0,30.379871,-89.616424,107.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902503165,"Alligator mississippiensis (Daudin, 1801)",2022-08-26T12:17,2022.0,8.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902504969,"Alligator mississippiensis (Daudin, 1801)",2022-08-03T08:57,2022.0,8.0,30.207576,-88.492325,1833.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902520105,"Alligator mississippiensis (Daudin, 1801)",2022-08-23T10:51,2022.0,8.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902583897,"Alligator mississippiensis (Daudin, 1801)",2022-08-18T12:09,2022.0,8.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902588396,"Alligator mississippiensis (Daudin, 1801)",2022-08-23T15:13:12,2022.0,8.0,30.379791,-89.616506,35.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902604614,"Alligator mississippiensis (Daudin, 1801)",2022-08-23T10:39,2022.0,8.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902711358,"Alligator mississippiensis (Daudin, 1801)",2022-08-25T15:56,2022.0,8.0,30.37459,-89.61451,61.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903003580,"Alligator mississippiensis (Daudin, 1801)",2022-08-17T16:00:53,2022.0,8.0,30.379931,-89.617086,83.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903060328,"Alligator mississippiensis (Daudin, 1801)",2022-08-26T12:13,2022.0,8.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903104264,"Alligator mississippiensis (Daudin, 1801)",2022-08-31T16:08,2022.0,8.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903254714,"Alligator mississippiensis (Daudin, 1801)",2022-08-31T16:09,2022.0,8.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902243185,"Alligator mississippiensis (Daudin, 1801)",2022-09-07T12:05:54,2022.0,9.0,30.380237,-89.616672,64.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3902897162,"Alligator mississippiensis (Daudin, 1801)",2022-09-12T09:39,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903073667,"Alligator mississippiensis (Daudin, 1801)",2022-09-02T12:18,2022.0,9.0,30.327907,-89.62757,100.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903084483,"Alligator mississippiensis (Daudin, 1801)",2022-09-12T16:01:19,2022.0,9.0,30.380122,-89.616945,80.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903085879,"Alligator mississippiensis (Daudin, 1801)",2022-09-13T11:38,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903192789,"Alligator mississippiensis (Daudin, 1801)",2022-09-12T09:40,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903194030,"Alligator mississippiensis (Daudin, 1801)",2022-09-13T11:43,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903248328,"Alligator mississippiensis (Daudin, 1801)",2022-09-02T15:08:37,2022.0,9.0,30.379988,-89.616305,58.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903298417,"Alligator mississippiensis (Daudin, 1801)",2022-09-09T11:42,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903298460,"Alligator mississippiensis (Daudin, 1801)",2022-09-09T16:16,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903383600,"Alligator mississippiensis (Daudin, 1801)",2022-09-08T12:00:53,2022.0,9.0,30.380107,-89.616616,98.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903434458,"Alligator mississippiensis (Daudin, 1801)",2022-09-07T12:02:30,2022.0,9.0,30.380173,-89.617699,35.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903471445,"Alligator mississippiensis (Daudin, 1801)",2022-09-06T16:07:23,2022.0,9.0,30.380324,-89.616291,67.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903510243,"Alligator mississippiensis (Daudin, 1801)",2022-09-12T09:37,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903559312,"Alligator mississippiensis (Daudin, 1801)",2022-09-09T11:44,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903607935,"Alligator mississippiensis (Daudin, 1801)",2022-09-06T16:07:21,2022.0,9.0,30.376082,-89.61551,68.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3903663003,"Alligator mississippiensis (Daudin, 1801)",2022-09-12T09:40,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3912168175,"Alligator mississippiensis (Daudin, 1801)",2022-09-15T16:00:37,2022.0,9.0,30.380115,-89.6166,229.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3912210850,"Alligator mississippiensis (Daudin, 1801)",2022-09-19T16:04:35,2022.0,9.0,30.380193,-89.616324,95.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3912267342,"Alligator mississippiensis (Daudin, 1801)",2022-09-19T16:05:33,2022.0,9.0,30.38005,-89.616245,68.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3912289369,"Alligator mississippiensis (Daudin, 1801)",2022-09-15T16:02:41,2022.0,9.0,30.380051,-89.616612,98.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3912290956,"Alligator mississippiensis (Daudin, 1801)",2022-09-19T16:07:30,2022.0,9.0,30.379939,-89.616673,64.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3912307447,"Alligator mississippiensis (Daudin, 1801)",2022-09-19T08:06,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3912379335,"Alligator mississippiensis (Daudin, 1801)",2022-09-19T08:12,2022.0,9.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3915275989,"Alligator mississippiensis (Daudin, 1801)",2022-09-18T11:13:40,2022.0,9.0,30.41445,-88.54342,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3915349048,"Alligator mississippiensis (Daudin, 1801)",2022-09-22T15:03:29,2022.0,9.0,30.380553,-89.616996,60.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3915372198,"Alligator mississippiensis (Daudin, 1801)",2022-09-21T16:05:30,2022.0,9.0,30.379899,-89.616366,72.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3915481857,"Alligator mississippiensis (Daudin, 1801)",2022-09-21T16:08:10,2022.0,9.0,30.379969,-89.616205,125.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3915511373,"Alligator mississippiensis (Daudin, 1801)",2022-09-24T12:27:27,2022.0,9.0,33.274175,-88.790378,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3915521888,"Alligator mississippiensis (Daudin, 1801)",2022-09-27T16:08:09,2022.0,9.0,30.380213,-89.616378,175.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3915673411,"Alligator mississippiensis (Daudin, 1801)",2022-09-27T16:06:05,2022.0,9.0,30.380251,-89.616897,172.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3915737650,"Alligator mississippiensis (Daudin, 1801)",2022-09-23T16:19:30,2022.0,9.0,30.380438,-89.618029,49.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3923614139,"Alligator mississippiensis (Daudin, 1801)",2022-09-30T16:00:20,2022.0,9.0,30.379833,-89.616132,76.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3923666145,"Alligator mississippiensis (Daudin, 1801)",2022-09-30T16:02:43,2022.0,9.0,30.380823,-89.617116,32.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3923708871,"Alligator mississippiensis (Daudin, 1801)",2022-09-28T16:00:06,2022.0,9.0,30.380028,-89.616874,141.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4080847583,"Alligator mississippiensis (Daudin, 1801)",2022-09-23T12:58:22,2022.0,9.0,30.660226,-89.782384,14261.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3925050889,"Alligator mississippiensis (Daudin, 1801)",2022-10-05T16:06:58,2022.0,10.0,30.380221,-89.616237,113.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3925065875,"Alligator mississippiensis (Daudin, 1801)",2022-10-05T16:05:27,2022.0,10.0,30.380216,-89.61728,66.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3925107261,"Alligator mississippiensis (Daudin, 1801)",2022-10-08T11:19,2022.0,10.0,31.361497,-91.417723,195.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3925119761,"Alligator mississippiensis (Daudin, 1801)",2022-10-04T16:03:32,2022.0,10.0,30.380114,-89.617106,123.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3925411852,"Alligator mississippiensis (Daudin, 1801)",2022-10-05T09:11,2022.0,10.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3925421888,"Alligator mississippiensis (Daudin, 1801)",2022-10-05T09:14,2022.0,10.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947063211,"Alligator mississippiensis (Daudin, 1801)",2022-10-13T11:31,2022.0,10.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947201155,"Alligator mississippiensis (Daudin, 1801)",2022-10-19T07:25,2022.0,10.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947249326,"Alligator mississippiensis (Daudin, 1801)",2022-10-21T11:38,2022.0,10.0,30.327907,-89.62757,100.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947286079,"Alligator mississippiensis (Daudin, 1801)",2022-10-19T15:23:14,2022.0,10.0,30.380776,-89.618156,108.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947307303,"Alligator mississippiensis (Daudin, 1801)",2022-10-21T16:17:20,2022.0,10.0,30.380815,-89.617202,51.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947341121,"Alligator mississippiensis (Daudin, 1801)",2022-10-12T11:34,2022.0,10.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947395462,"Alligator mississippiensis (Daudin, 1801)",2022-10-22T20:48,2022.0,10.0,33.274316,-88.790524,15.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947453359,"Alligator mississippiensis (Daudin, 1801)",2022-10-21T16:24:47,2022.0,10.0,30.379544,-89.616408,153.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947591348,"Alligator mississippiensis (Daudin, 1801)",2022-10-20T14:31:05,2022.0,10.0,30.380162,-89.61677,127.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947609020,"Alligator mississippiensis (Daudin, 1801)",2022-10-19T07:23,2022.0,10.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3947776139,"Alligator mississippiensis (Daudin, 1801)",2022-10-19T15:22:03,2022.0,10.0,30.380202,-89.617545,121.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3961143874,"Alligator mississippiensis (Daudin, 1801)",2022-10-26T16:00:52,2022.0,10.0,30.380146,-89.616249,92.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3961166534,"Alligator mississippiensis (Daudin, 1801)",2022-10-31T14:05:06,2022.0,10.0,30.379487,-89.616828,125.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3966568240,"Alligator mississippiensis (Daudin, 1801)",2022-10-10T12:33:58,2022.0,10.0,30.397883,-88.7902,5.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
6398716006,"Alligator mississippiensis (Daudin, 1801)",2022-10-14T11:20:33,2022.0,10.0,30.375955,-89.613303,5.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3961506642,"Alligator mississippiensis (Daudin, 1801)",2022-11-01T16:01,2022.0,11.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3963217907,"Alligator mississippiensis (Daudin, 1801)",2022-11-03T14:29:44,2022.0,11.0,30.379979,-89.617422,105.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3963247710,"Alligator mississippiensis (Daudin, 1801)",2022-11-02T11:43,2022.0,11.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3963329399,"Alligator mississippiensis (Daudin, 1801)",2022-11-08T11:29,2022.0,11.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3963364802,"Alligator mississippiensis (Daudin, 1801)",2022-11-03T07:25,2022.0,11.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3963477726,"Alligator mississippiensis (Daudin, 1801)",2022-11-02T16:12:37,2022.0,11.0,30.37995,-89.616622,67.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3963492753,"Alligator mississippiensis (Daudin, 1801)",2022-11-02T16:13:20,2022.0,11.0,30.378892,-89.616092,71.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3963520989,"Alligator mississippiensis (Daudin, 1801)",2022-11-04T14:33:04,2022.0,11.0,30.380212,-89.616381,124.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3963564717,"Alligator mississippiensis (Daudin, 1801)",2022-11-02T16:12:17,2022.0,11.0,30.37988,-89.616426,119.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3963620726,"Alligator mississippiensis (Daudin, 1801)",2022-11-02T11:55,2022.0,11.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
